acm	5	MahdiMahdi	
acm	5	salemazez	
acm	5	taha_abbs	
acm	5	VEGGETTA777	
acm	1	daviddenboer	
acm	0	mjspice	
ady	5	seteneyguase	
ady	5	ztuman	
ady	4	adamey	Kabardin
ady	2	canerj	
ady	1	Ayalche	
ady	1	FC_Barcelona	
ady	1	NartTlisha	
ady	\N	ALLEN_2016	
ady	\N	jackabrams44	
ady	\N	Legna	
afb	5	abeerana	
afb	5	Aek	
afb	5	afnan	
afb	5	ahmed_	
afb	5	Ahmedmohd	
afb	5	Ahmsd	
afb	5	aljinaahi	
afb	5	aljrewh	
afb	5	Baselchlal	
afb	5	Bashaer	
afb	5	Eisa	
afb	5	faez2019	
afb	5	Fahad	
afb	5	hadalabadi	
afb	5	hamzah	
afb	5	Huda_Mohammad	
afb	5	Kaesar	
afb	5	kmarzouk	
afb	5	komait	
afb	5	M00AATH99	
afb	5	Mahmoud1987	
afb	5	MD_ZD	
afb	5	MESSI	
afb	5	mhmd	
afb	5	modo	
afb	5	Mohammed1010	
afb	5	mousa76	
afb	5	Muhammed_abdoon	
afb	5	NADERALASSAFIN	
afb	5	OmarSyr	
afb	5	osamashams	
afb	5	roaaayman7	
afb	5	U093940	
afb	5	XAmmar	
afb	5	Yassen	انا من العراق والعربية هي لغتي الام واتكلمها بطلاقة وأتكلم اللهجه العراقيه. وكما استطيع فهم اللهجه المصربة والسوريه والاردنيه واللبنانيه والخليجيه
afb	5	yousif	
afb	5	zuabeish	
afb	4	foz	
afb	3	aboubasha	
afb	2	artoska	
afb	2	Garnetskull	Kuwait
afb	1	IlyasSahi	
afb	0	MissGuri	
afb	\N	ALLEN_2016	
afb	\N	FA4	
afh	5	alicemass	
afh	3	FC_Barcelona	
afh	\N	cueyayotl	
afh	\N	MahdiMahdi	
afh	\N	TurkishReform	
afr	5	andromeda87	
afr	5	aucampia	
afr	5	CJuser01	
afr	5	consultjohan	
afr	5	Dewald	
afr	5	Diablofire	
afr	5	Eddieard	
afr	5	Elsoso	Cftr
afr	5	haeri	Cape Town, Western Cape
afr	5	hannodv	
afr	5	intriquate	Home language
afr	5	jSXesHRqcPB	
afr	5	lemmyboss	
afr	5	lemmybossa1	
afr	5	Matthias	
afr	5	Polya314	
afr	5	Reamfra	
afr	5	rentalcarsuae3	
afr	5	siener	
afr	5	Snowfox201	
afr	5	Superdooperhero	South Africa
afr	5	swart	
afr	5	Syonide	
afr	5	willlot	
afr	5	winterstream	
afr	4	ctkjg	
afr	4	Jay33721	
afr	4	Melvaloock	
afr	4	VEGGETTA777	
afr	4	zvzuibqx	
afr	3	daviddenboer	
afr	3	dnel	
afr	3	encikkucing	
afr	3	TurEng	Afrikaans is easier than Dutch. I'm also advanced in it.
afr	2	afrikaner	
afr	2	fekundulo	
afr	2	Imp	
afr	2	JasoonS	
afr	2	LaPingvino	
afr	2	MatthewChriswood	
afr	2	OrangeFruit	I have a good understanding
afr	1	astru	
afr	1	Batko	
afr	1	chanhyung	
afr	1	danandphilarebae	
afr	1	Ealdwimor	
afr	1	Elsofie	
afr	1	FatTroll	
afr	1	g_man8744	
afr	1	Hans_Adler	
afr	1	PaulP	Pasiva kono meznivela
afr	1	rebrafi	
afr	0	352rich	
afr	0	m0440_	
afr	0	RobinvanderVliet	
afr	0	tuuli	
afr	\N	FC_Barcelona	
afr	\N	happyui89	
afr	\N	Svalbard	
aii	5	augin	
aii	\N	yak	curious about sound - interested in audio
ain	5	boardscrewssy	
ain	5	motorsedg	
ain	4	killya	
ain	1	Silja	shikot kotan'itak・シコッ　コタン　イタㇰ・千歳方言・Chitose dialect・\
saru kotan'itak・サル　コタン　イタㇰ・沙流方言・Saru dialect
ain	0	MomijiAkira	
ain	0	protondonor	
ain	0	TokidokiTomato	
akl	5	HP	
aln	5	olindaine	
alt	3	diluzmani	
alt	2	tuo	
alt	1	dilogrencisi	I have a basic knowledge of it.
alt	1	Helenturk	
alt	\N	yak	curious about sound - interested in audio
amh	5	anaan	
amh	5	debebe	
amh	5	lomokol	
amh	3	dagnaq	
amh	2	ghajn97	
amh	1	diluzmani	
amh	1	oyd11	
amh	0	boupiquod	
amh	0	davidtrembla	
amh	\N	shanghainese	
ang	5	tbsnetwork	
ang	3	Amittai	
ang	3	Ealdwimor	
ang	3	KazuK	
ang	2	eritain	
ang	1	aandrusiak	
ang	1	Abcormal	
ang	1	Joutsentaika	
ang	1	protondonor	
ang	1	shekitten	
ang	1	sleepytroll	
ang	1	TurkishReform	
ang	0	holyguacamole	
ang	0	katidino	
ang	0	Rawrren	Beginning it as part of university studies.
ang	0	Thanuir	
ang	0	zetsubouchan	
ang	0	ziba	
ang	\N	FA4	
ang	\N	jimkillock	
ang	\N	Rwmpelstilzchen	Research language
aoz	5	Rodriguez	
apc	5	A_N_H	
apc	5	adiibrahim	
apc	5	Crataegus	
apc	5	ofxxx	
apc	4	saeb	
apc	2	Discipulus	
apc	1	ajje	Mostly familiar with Palestinian Arabic.
apc	1	peteralaoui	
apc	1	rosbif	
apc	0	fatoeba	
apc	0	mjspice	
apc	0	shekitten	
ara	5	_MOHAMMAD_	
ara	5	25amine	
ara	5	3mmar	
ara	5	773951r83	
ara	5	A_N_H	
ara	5	A7med	
ara	5	aabulnaga	
ara	5	Abanoub2	
ara	5	Abd	
ara	5	abd211	
ara	5	abdallahaly	
ara	5	abdallahmahamad	
ara	5	abdallahmahrous	
ara	5	Abdelhakhadam	
ara	5	Abdellah	
ara	5	Abdelrahmanatef	
ara	5	Abdelrheim	
ara	5	AbdMMansour	
ara	5	abdofares	
ara	5	AbdoSayed	
ara	5	abdu_mka	
ara	5	abdulaziz_1221	
ara	5	abdulelah	
ara	5	Abdullaalhayahi	
ara	5	Abdulsalamkt	
ara	5	abed	
ara	5	Abeer	
ara	5	aboubasha	
ara	5	AboulbaraaMuhammad	
ara	5	abuAsseR	
ara	5	abuda	
ara	5	Abulinein	
ara	5	AbuOmar_Sabbagh	
ara	5	abushmaes	
ara	5	abuyosf	
ara	5	adals	gulf
ara	5	adam1958	
ara	5	adelshehadeh	
ara	5	Adnanalnaser	
ara	5	afnanhboy12	
ara	5	Ah	
ara	5	Ahmaad	
ara	5	Ahmad_Elshwoair	
ara	5	Ahmadaldabobi	
ara	5	AhmadAlhoreb	
ara	5	ahmadz	
ara	5	Ahmed_jbX	
ara	5	Ahmed_Mustafa1983	
ara	5	Ahmed_Waleed	
ara	5	Ahmed220	
ara	5	Ahmed6	
ara	5	Ahmedalnagar	
ara	5	AhmedJamal	
ara	5	Ahmedlolachi	
ara	5	AhmedMQ	
ara	5	ahmedsho	
ara	5	ahmedslink	
ara	5	ahmedzhran	
ara	5	Ahmet866	
ara	5	aidi	
ara	5	Aiham	
ara	5	Aisha81	
ara	5	akira1998	
ara	5	alaa111	
ara	5	Alaa2017	
ara	5	alaa2amz	
ara	5	alaaeddin	Syria
ara	5	Alaakhalid	
ara	5	alaamn	
ara	5	alabsinatheer	
ara	5	alamri	
ara	5	alawi971	
ara	5	Aleen	
ara	5	algarnim	
ara	5	alhaj20091974	
ara	5	alhamdi	
ara	5	Ali_Attafi	
ara	5	Ali_Gamal	
ara	5	ali11ali	
ara	5	ali192	
ara	5	alialghazali	
ara	5	alialshishani	
ara	5	alifaisaly	
ara	5	alihariti	
ara	5	Alii	
ara	5	alimalik	
ara	5	alipcs	
ara	5	aljilani	
ara	5	allmokhtar	
ara	5	almohab	
ara	5	Alobadi	
ara	5	Alomari12	
ara	5	Alomerani	
ara	5	alosh270	
ara	5	AlsayedMohamed	
ara	5	AlshammariES	
ara	5	altusi	
ara	5	Alya	
ara	5	alzohbi	
ara	5	AMAL_B	
ara	5	amalamal	
ara	5	Amastan	Five-star general ;-)
ara	5	amazigh	
ara	5	ameen	
ara	5	amine252591	
ara	5	amine333	
ara	5	aminway1	
ara	5	AmirZ	Middle Eastern
ara	5	amjednamoul	
ara	5	Ammar1	
ara	5	ammar1891	
ara	5	Ammarnadji	
ara	5	ammaro	
ara	5	Ammmar	
ara	5	amore	
ara	5	amr27	
ara	5	Amr555	
ara	5	amrbekhit	
ara	5	amrnd4	
ara	5	Anasb	
ara	5	Anasco	
ara	5	ansam	
ara	5	Anttoonnaa	
ara	5	Ariaf	
ara	5	asafu2018	
ara	5	ashams	
ara	5	Assoumnet	
ara	5	Aswani13	
ara	5	atik	
ara	5	augin	
ara	5	Awadalssary	
ara	5	AyatSadawi	
ara	5	AYED	
ara	5	aym	
ara	5	aytrrais	
ara	5	azer01	
ara	5	Azizmoustafa	
ara	5	Babiker77	
ara	5	Badr	
ara	5	Badr15	
ara	5	badr555	
ara	5	badrns106	
ara	5	Baije7Sensai	المملكة العربيّة السعوديّة- نجدي، واللهجة الكويتيّة، والإمراتيّة 
ara	5	Baker	
ara	5	baqerzaidawi	
ara	5	baraa	
ara	5	barkev	
ara	5	basbous	
ara	5	basel	
ara	5	Bashaer	
ara	5	bassam_simo	
ara	5	bassel	
ara	5	basset20	
ara	5	Bassmagr	
ara	5	Batata	
ara	5	bazaretas	
ara	5	beadove	
ara	5	belmir	
ara	5	besma	
ara	5	Binlahg	
ara	5	Biologist_Ahmed	
ara	5	Birisi	
ara	5	Bluryface	
ara	5	boghdady	
ara	5	Boukhemis	
ara	5	boumegoura	
ara	5	ButterflyOfFire	
ara	5	casper_106	
ara	5	Centrino	
ara	5	chedy	
ara	5	Chokrane	
ara	5	chossen	
ara	5	Crataegus	
ara	5	Czar	
ara	5	daffar	
ara	5	dali999	
ara	5	damascene	
ara	5	Daoud	
ara	5	Dartanyal	
ara	5	davidonestar	
ara	5	Delsuz	
ara	5	Demosenglish	
ara	5	derricheabdelkader	
ara	5	derriszouhir	
ara	5	deucesxoxo007	
ara	5	dgft	
ara	5	Dhahir	
ara	5	dhi95	
ara	5	diasiab	
ara	5	dieamardene84	
ara	5	djmahdi	
ara	5	Doaa	
ara	5	dowa	
ara	5	drelectricalengineer	
ara	5	Drhwait	
ara	5	Drsawah	
ara	5	eid	
ara	5	Eid2020	
ara	5	eidguneid	
ara	5	Elamir	
ara	5	elhoshi	
ara	5	eliasomar	
ara	5	Ellaji	
ara	5	elsawy	
ara	5	ema	
ara	5	Emad	
ara	5	emad_essam	
ara	5	emansalah	
ara	5	eng_mohanad90	
ara	5	engyoussry121	
ara	5	eskandarhaddad	
ara	5	esraa	
ara	5	essam	
ara	5	essmaili	
ara	5	Ethar	
ara	5	evaa	
ara	5	fadi	
ara	5	Fadi750	
ara	5	Fady_Merey	
ara	5	Faiza1964	
ara	5	Fandood	
ara	5	Fares	
ara	5	fares139	
ara	5	Farhan	
ara	5	faria	
ara	5	farosama	
ara	5	fathy	
ara	5	Fati	
ara	5	Fawaz	
ara	5	fawaz872	
ara	5	Fawaze	
ara	5	Ferielfifita	
ara	5	Feyza	
ara	5	firass	
ara	5	FMSA1980	
ara	5	fouad800	
ara	5	foz	
ara	5	Gan	
ara	5	GeorgeWa16	
ara	5	gergues	
ara	5	Ghadaa	
ara	5	Ghaith215	
ara	5	GHarib	
ara	5	Ghassan	
ara	5	Ghassen	
ara	5	ghazali2014	
ara	5	Ghazwan	
ara	5	goldenheart	
ara	5	Grim_fandango	
ara	5	Hadi949	
ara	5	Haider	
ara	5	haithamnas	
ara	5	hakamimm	
ara	5	hakimo	
ara	5	halloubi	
ara	5	hamdanb	
ara	5	hamdy1	
ara	5	Hamza2002	
ara	5	hamza2lh	
ara	5	Hamzawy27	Syria
ara	5	Hamze	
ara	5	hanankazma	middle eastern
ara	5	Hany	
ara	5	Haya89	
ara	5	HAYACH	
ara	5	Hayder1010	
ara	5	HazemShendi	
ara	5	Hend	
ara	5	Hero777	
ara	5	herrgad82	
ara	5	hesham62	
ara	5	hiam	
ara	5	hibaalnabuls	
ara	5	hkeem1426	
ara	5	hmghaly	
ara	5	HMOODY967	
ara	5	hnooj	
ara	5	Holywar	
ara	5	honeymody	
ara	5	hood	
ara	5	Hosam	
ara	5	hossam	
ara	5	Hsne	
ara	5	htoun	
ara	5	hussein44	
ara	5	husseinjabbar	
ara	5	Hussien	
ara	5	hzhhzh	
ara	5	ibrahim_gad	
ara	5	Ibrahim1	
ara	5	Ilhem	
ara	5	imadomar64	
ara	5	Islam	
ara	5	Islam_oqda	
ara	5	Islam77	
ara	5	Ismailbh	
ara	5	ismailghedamsi	
ara	5	Isra	
ara	5	issambens	
ara	5	Issaow7	
ara	5	ivdery	
ara	5	Jaberalghayathi	
ara	5	jabershw681	
ara	5	jackobs81	
ara	5	jacob	
ara	5	jalilsalim	
ara	5	jamilaO	
ara	5	jaouaher	
ara	5	japaneseguy7899	
ara	5	jinif	
ara	5	Joker944	
ara	5	Joseph944	
ara	5	Jussef	
ara	5	jwanaflower19	
ara	5	kacem	
ara	5	Kam	
ara	5	kamal12	
ara	5	karam	
ara	5	karmontal	
ara	5	kawayoussef	
ara	5	kefah	
ara	5	Kha	
ara	5	khadija	
ara	5	khairarour	
ara	5	khal	
ara	5	khaldoon	
ara	5	khaled08	
ara	5	khaledelsadeg	
ara	5	khaledfarrag	
ara	5	khaledHassan	
ara	5	khaledp16	syria
ara	5	Khalid2018	
ara	5	Khalidk610	
ara	5	Khalil93	
ara	5	khasem87	
ara	5	khater	
ara	5	khudher	
ara	5	kim_kai	
ara	5	kina	
ara	5	kira3	
ara	5	Kitouf	
ara	5	km7561f	
ara	5	Kouky	
ara	5	ladysam	
ara	5	laptoprepair1	
ara	5	Latif	
ara	5	lina33	
ara	5	Livelynxy	
ara	5	Lolololol	
ara	5	lomy1988	الفصحى 
ara	5	lomz1111	
ara	5	Lonal	
ara	5	m_abdelkhalek	Egypt
ara	5	m6wr10	
ara	5	maboelfotoh	
ara	5	madisalama	
ara	5	MAGDYOSMAN	
ara	5	Mahjoub_Rey	
ara	5	Mahmoud1245	
ara	5	mahmoud20	
ara	5	Mahmoud55	
ara	5	Mahmoudki	
ara	5	Mahmudabdelmoaty	
ara	5	MahranDwery	
ara	5	majd	
ara	5	majed	
ara	5	Malak123890	
ara	5	Malek	
ara	5	Malk	
ara	5	malnaeb	
ara	5	Malsharmani	
ara	5	mandeelyo90	
ara	5	Manell	
ara	5	Manstar	
ara	5	maren	
ara	5	marhabaan	
ara	5	markog	
ara	5	Maroo	
ara	5	marwa	
ara	5	Marwan	
ara	5	maryoom_2211	
ara	5	Mayapilot	
ara	5	mayasalkini	
ara	5	mayhamdy	
ara	5	mazin97	
ara	5	mdaker	
ara	5	med	
ara	5	medbak	
ara	5	medben	
ara	5	medoonoor	
ara	5	mehmtselm	
ara	5	Melnagar82	
ara	5	meriem2036	
ara	5	Mervo	
ara	5	mezeiny	
ara	5	mhdkadi	
ara	5	Mhmoftah6666	
ara	5	mhsary	
ara	5	MigOoO	
ara	5	Mild	
ara	5	Mineyas	
ara	5	MisterBrown	I am Arab
ara	5	Mitsuki	
ara	5	mmaass2066	
ara	5	mmstafa	انا من مصر ولهجتى هى العامية المصرية 
ara	5	Moataz	
ara	5	mode1994	
ara	5	Modi	
ara	5	Modirk	
ara	5	mofakfree	
ara	5	Mohaamad	
ara	5	mohamad900	
ara	5	MohamadAltajjar	
ara	5	mohamed_ali12	
ara	5	Mohamed1995t	
ara	5	mohamedali	
ara	5	mohamedgalal	
ara	5	MohamedMizar	
ara	5	mohamednasser	
ara	5	Mohamedwary	
ara	5	Mohammad1	
ara	5	mohammad852	
ara	5	mohammed_alsanabani	
ara	5	Mohammed_sa	
ara	5	mohammed417	
ara	5	MohammedB	
ara	5	MohammedMasoud	
ara	5	mohammmed	
ara	5	mohaned123	
ara	5	Moheeb	
ara	5	Mohkhair	
ara	5	MOMENgamer	
ara	5	Momtaz	
ara	5	momzaneen	
ara	5	Mona1981	
ara	5	monooh	
ara	5	Moodey2005	
ara	5	mostafa_9638	
ara	5	Mostafa301	
ara	5	Moubssher	
ara	5	Mouhan	
ara	5	Mouna	
ara	5	Mouraddoxx	
ara	5	Mous31	
ara	5	moussa	
ara	5	moussahp	
ara	5	Moussatahir	
ara	5	mozeb	
ara	5	MR	
ara	5	mr_turki	
ara	5	MRB	
ara	5	MRD	
ara	5	msadrr	
ara	5	MSSGIFRE	
ara	5	Muhaaas	
ara	5	muhamad22	
ara	5	Muhammed123	
ara	5	muhanadabulela	
ara	5	muna	
ara	5	Muneer	
ara	5	Muntazer	
ara	5	mustafa_it	
ara	5	mustafa836	
ara	5	Mustafa89abd	
ara	5	Mustafamlh	
ara	5	mustaphaislam	
ara	5	Mustava	
ara	5	muwafaq	
ara	5	Muzamil2001	
ara	5	n_aa	
ara	5	nabilazizi	
ara	5	Nacy	
ara	5	Nadiamaroc	
ara	5	nadou	
ara	5	najeeb	
ara	5	nana_sy	
ara	5	Naoufel	
ara	5	NartTlisha	Jordan
ara	5	nashatrauf	
ara	5	Nasr2016	
ara	5	NasrAllah	
ara	5	Nasro	
ara	5	Nasrullah	
ara	5	neverletmego	
ara	5	nezar	
ara	5	NicolasGuillaume	
ara	5	noor123	
ara	5	NoorYounis	
ara	5	Nouf12	
ara	5	nourdineosguine	
ara	5	nourminala	
ara	5	Nsrin	
ara	5	Nuha	
ara	5	nur_han	
ara	5	ofxxx	
ara	5	OMADK	
ara	5	Omar1	
ara	5	omar671	
ara	5	omarbanaja	
ara	5	omarchekiri	
ara	5	omarhemeda	
ara	5	omarjued	
ara	5	omarsidi	
ara	5	Omer	
ara	5	omran	
ara	5	omzzle	
ara	5	osama_shaheen	
ara	5	OSEN	
ara	5	Osman1	
ara	5	OsoHombre	
ara	5	oussama87	
ara	5	oussamazizou	
ara	5	outes	
ara	5	Polygot99	Ninth language. My linguistics career had officially started. I had been hired as a Spanish translator for some new immigrants. I started learning Arabic at the end of twelfth grade.
ara	5	qudaih	
ara	5	qusai	
ara	5	Qusayalhasan	
ara	5	Raamyy	
ara	5	Rafyouni	
ara	5	Raga	
ara	5	Rain_girl	
ara	5	Rakan	
ara	5	rani1981	
ara	5	ranosha	
ara	5	Rawiamoussa	
ara	5	Rayankhodeari	
ara	5	Redano	
ara	5	redcannon	
ara	5	redwan	
ara	5	redwan30	
ara	5	refka	
ara	5	rewaa	
ara	5	RikudoSenin	
ara	5	rkawajan	
ara	5	rock	
ara	5	RomaMaged	
ara	5	Rose_qudairi	
ara	5	rrmmmfc1111	
ara	5	ruaa	
ara	5	Rusul	
ara	5	saadaljafar	
ara	5	saadalnasimi	
ara	5	saadia19	Algérie 
ara	5	sabrine	
ara	5	saderdeen350	
ara	5	saeb	
ara	5	Safa_Alfulaij	
ara	5	safafarman	
ara	5	safe_altitude	
ara	5	saif	
ara	5	Saifeldein	
ara	5	Sakuharu	Iraq
ara	5	Salahaddin	
ara	5	SalahSami38	
ara	5	Salam	
ara	5	salamawad	
ara	5	SalehNatour	
ara	5	SalemDQ	
ara	5	SalihAlabdoun	
ara	5	Salim1995	
ara	5	Sallomgf	
ara	5	sallouma	
ara	5	samalaws	
ara	5	Sameh	
ara	5	Samer	
ara	5	samir	
ara	5	Sammy52	
ara	5	sanad	
ara	5	sane	
ara	5	sanjam	
ara	5	saraouragui	
ara	5	sgana	
ara	5	sh_azzam	
ara	5	Shaon07	
ara	5	sharaf1984	
ara	5	shatakalabero	
ara	5	Shefa_13	
ara	5	Shereen	
ara	5	shimaa	
ara	5	shiro1989	
ara	5	shoma79	
ara	5	shosho	
ara	5	Sidi	
ara	5	simo_coach	
ara	5	Simo51	
ara	5	Sino	
ara	5	Sivic	
ara	5	Skillwiki	Cette compétence correspond à celle d'un groupe de traducteurs natifs
ara	5	skylight	
ara	5	Snake9t3	
ara	5	solima	الجزائر
ara	5	soliman	
ara	5	Souhail	
ara	5	soukarus	
ara	5	spirit	
ara	5	ssddyy182	
ara	5	Sul	
ara	5	Sulafa	
ara	5	sultan1399	
ara	5	sulus	
ara	5	sulyman	
ara	5	Swar	
ara	5	Tadj	
ara	5	taourarte	
ara	5	TaqiyEddine	
ara	5	taram	
ara	5	tarek	
ara	5	tarekmady19	
ara	5	tareq	
ara	5	tareq0012	
ara	5	Tbark	
ara	5	tegguiche	
ara	5	Terre66	
ara	5	Teukee	
ara	5	thamerhelal	
ara	5	TheBahi	
ara	5	thecrs	الفصحى
ara	5	tinclan	
ara	5	TitCh0u	
ara	5	Tomatina	
ara	5	topfly3	
ara	5	TOTABEED	
ara	5	toutou	
ara	5	U093940	
ara	5	UsamaAlkady	
ara	5	usamaKH	
ara	5	User86907	
ara	5	vanissia	
ara	5	VhsDuha	
ara	5	vimblood	
ara	5	violet	
ara	5	WaelAlwasel	
ara	5	waleedx27	
ara	5	walidkai	
ara	5	Waseemonline	
ara	5	wasimals	
ara	5	wassims	
ara	5	wessam284	
ara	5	Wildflower81	Je maîtrise tous les dialectes de l'arabe
ara	5	WLID	
ara	5	wpimuhammadali	
ara	5	wrya	
ara	5	wuvixx	
ara	5	wydadman	
ara	5	Yacine	
ara	5	YahyaMubaraki	
ara	5	YasinLa	
ara	5	yasser	
ara	5	Yasser2	
ara	5	Yassinou86	
ara	5	yatinini	
ara	5	yfadly	
ara	5	yomna1993	
ara	5	youelectronicstv	
ara	5	yousf23	
ara	5	youssefjoe1	
ara	5	yunuss	
ara	5	Zaher	Algerie
ara	5	Zaher1990	
ara	5	Zakaria	
ara	5	Zaki25	
ara	5	zianizinou	
ara	5	ziena	
ara	5	zineb	
ara	5	zohoor	
ara	5	zozo	
ara	4	abdulrazaq7	
ara	4	Afalku	
ara	4	akselamazigh	
ara	4	Alan	
ara	4	Almonds812	Lebanon
ara	4	alzawira	
ara	4	Amazigh_Bedar	
ara	4	Aoulitinhinane	
ara	4	Ayeddid	Arabe classique et ses dialectes nords africains
ara	4	battalgazi	
ara	4	dendensejati	
ara	4	drfaiselabo1961	
ara	4	eeyinn	Nearly no Arab is "Native" to Fushaa Arabic
ara	4	Gaeltacht	
ara	4	Hamidb	
ara	4	ichawiyen	
ara	4	jacob_kap	
ara	4	Jeyhun	
ara	4	Juba	
ara	4	Kahina	
ara	4	kariminf	
ara	4	katherine425	
ara	4	Madanim	
ara	4	Meriem20	
ara	4	MessDjaaf	
ara	4	Mohkaroun	
ara	4	Muraad	
ara	4	nabil509	
ara	4	nadirmadrid12	
ara	4	nadirmosta	
ara	4	Naifs	
ara	4	nasima	
ara	4	Nufel	
ara	4	Nunur	13 years of studying it, from primary school to high school. Still reading and writing it from time to time, mostly in social networks.
ara	4	Omar910	
ara	4	Poliglotski	
ara	4	Rida	
ara	4	Sabe	
ara	4	samir_t	It must be remembered that literary Arabic is the mother tongue of no one in the world.
ara	4	Sharaf78	
ara	4	UpDownUp	
ara	4	weltmzab	
ara	4	Xudir06	
ara	4	yaco	
ara	4	YAGHMURASSEN	
ara	3	abdullahkasit	
ara	3	aissimah	
ara	3	AmarMecheri	
ara	3	AsliAbbasi	
ara	3	belkacem77	
ara	3	cemkutay	
ara	3	dido2036	
ara	3	diluzmani	
ara	3	Discipulus	
ara	3	Eldad	
ara	3	epervier1983	
ara	3	falmutai	
ara	3	Grendayzer	
ara	3	Helenturk	
ara	3	HocineBenamer	
ara	3	Houssam	
ara	3	Issy	
ara	3	K_hina	
ara	3	Kaske	
ara	3	killya	
ara	3	kouriet15	Arabe
ara	3	Lameen	
ara	3	merzuqbumala	
ara	3	Mohamedzakaria	
ara	3	muhend	
ara	3	orion17	اللغة المكتوبة فحسب\
Written language only
ara	3	pekka123	
ara	3	ramsis	egypt
ara	3	rizgan	
ara	3	sacimimi	
ara	3	Sammer	
ara	3	Sara_9014	
ara	3	Sara1994	
ara	3	strickvl	
ara	3	Taner	
ara	3	Tariqidufqqir	Nekk d-amaziɣ acelḥi n Sus 
ara	3	tohidk98	
ara	3	txingu	
ara	3	Uyezjen	
ara	3	YasminMay	
ara	2	actualtp	
ara	2	AdamKaan	MSA and classical 
ara	2	adnanmukhtar	
ara	2	Adou_Fr	
ara	2	ajje	
ara	2	AlteredBeast	
ara	2	AnnieLouisa	MSA and Levantine
ara	2	artoska	
ara	2	aslan	VERY RUSTY! I have a bachelors degree in MSA
ara	2	basim14	MSA and Levantine
ara	2	bengb	
ara	2	benle	
ara	2	bredsky	MSA and Levantine dialects
ara	2	by_you	
ara	2	daantjerrr	
ara	2	deeplow	
ara	2	diegohn	
ara	2	DoubleBeast	
ara	2	elifecem10	
ara	2	emigonza	
ara	2	emre0066	I have been studying MSA for over one year on my own.
ara	2	erdeniz	
ara	2	eskcourt	
ara	2	futeyh	
ara	2	Garnetskull	
ara	2	juanitux	
ara	2	Kazuki278	Arab Yaman a little
ara	2	kobaltium	
ara	2	kuarash	
ara	2	LanguageExpert	
ara	2	mafrak	
ara	2	metaozturk	
ara	2	MissGuri	
ara	2	mohandzai	
ara	2	mulan2255	
ara	2	NChan8	
ara	2	nicokdo	
ara	2	niyaachan	
ara	2	NoPainNoGain	
ara	2	novusordo	
ara	2	passendida	
ara	2	peytonshotts112	
ara	2	QxQ	
ara	2	rayshih715	
ara	2	RODO	
ara	2	saadabdullahawan1988	
ara	2	SadeceTurkce	My second language of focus, after Persian.
ara	2	syrian020	Syria
ara	2	tanguy14	
ara	2	Tsakcie	Modern standard arabic
ara	2	vedamanavi	
ara	2	woshijiajun	Palestinian
ara	1	alembik	
ara	1	Alska	
ara	1	aluska	
ara	1	andi2911	
ara	1	Atomo	
ara	1	BEASY8	
ara	1	behrooz1353	
ara	1	bpeel	
